DriveID,DriveLabel,Path,Depth,Type,Name,Subdirs,Files,ItemCount,FileTypes,Size,SizeUnit
36957FA5,ChrissyCell,F:\WingtraPilotProjects\planoAOI5_Ortho,2,Folder,planoAOI5_Ortho,0,1,1,pdf:1,1.79,MB
36957FA5,ChrissyCell,F:\WingtraPilotProjects\planoAOI6_Ortho,2,File,Project_2025-08-06_14-30-orthomosaic.tiff,,,,>=2GB,15.84,GB
36957FA5,ChrissyCell,F:\WingtraPilotProjects\planoAOI6_Ortho,2,Folder,planoAOI6_Ortho,0,0,0,,0.0,MB
36957FA5,ChrissyCell,F:\WingtraPilotProjects\planoAOI7_Ortho,2,File,Project_2025-08-06_17-05-orthomosaic.tiff,,,,>=2GB,14.33,GB
36957FA5,ChrissyCell,F:\WingtraPilotProjects\planoAOI7_Ortho,2,Folder,planoAOI7_Ortho,0,1,1,pdf:1,4.66,MB
36957FA5,ChrissyCell,F:\WingtraPilotProjects\planoAOI8_Ortho,2,File,Project_2025-08-07_11-49-orthomosaic.tiff,,,,>=2GB,10.69,GB
36957FA5,ChrissyCell,F:\WingtraPilotProjects\planoAOI8_Ortho,2,Folder,planoAOI8_Ortho,0,1,1,pdf:1,3.82,MB
36957FA5,ChrissyCell,F:\WingtraPilotProjects\planoAOI9_Ortho,2,File,Project_2025-08-07_15-01-orthomosaic.tiff,,,,>=2GB,14.18,GB
36957FA5,ChrissyCell,F:\WingtraPilotProjects\planoAOI9_Ortho,2,Folder,planoAOI9_Ortho,0,1,1,pdf:1,4.46,MB
36957FA5,ChrissyCell,F:\WingtraPilotProjects\planoAOI10_Ortho,2,File,Project_2025-08-11_08-58-orthomosaic.tiff,,,,>=2GB,19.99,GB
36957FA5,ChrissyCell,F:\WingtraPilotProjects\planoAOI10_Ortho,2,Folder,planoAOI10_Ortho,0,1,1,pdf:1,2.24,MB
36957FA5,ChrissyCell,F:\WingtraPilotProjects\planoAOI11_Ortho,2,File,Project_2025-08-11_14-30-orthomosaic.tiff,,,,>=2GB,11.36,GB
36957FA5,ChrissyCell,F:\WingtraPilotProjects\planoAOI11_Ortho,2,Folder,planoAOI11_Ortho,0,1,1,pdf:1,1.47,MB
36957FA5,ChrissyCell,F:\WingtraPilotProjects\planoAOI12_Ortho,2,File,Project_2025-08-11_16-22-orthomosaic.tiff,,,,>=2GB,12.71,GB
36957FA5,ChrissyCell,F:\WingtraPilotProjects\planoAOI12_Ortho,2,Folder,planoAOI12_Ortho,0,1,1,pdf:1,1.79,MB
36957FA5,ChrissyCell,F:\WingtraPilotProjects\planoAOI14,2,File,Project_2025-08-12_09-51-orthomosaic.tiff,,,,>=2GB,30.88,GB
36957FA5,ChrissyCell,F:\WingtraPilotProjects\planoAOI14,2,Folder,planoAOI14,0,1,1,pdf:1,3.2,MB
36957FA5,ChrissyCell,F:\WingtraPilotProjects\planoAOI15,2,File,Project_2025-08-12_15-35-orthomosaic.tiff,,,,>=2GB,23.81,GB
36957FA5,ChrissyCell,F:\WingtraPilotProjects\planoAOI15,2,Folder,planoAOI15,0,1,1,pdf:1,2.43,MB
048B58C0,Cell 15,E:\,0,File,Magician Launcher.exe,,,,,6.8,MB
048B58C0,Cell 15,E:\,0,File,RootCA.crt,,,,,0.0,MB
048B58C0,Cell 15,E:\,0,Folder,E:,8,2,2,exe:1; crt:1,6.8,MB
048B58C0,Cell 15,E:\Magician Launcher.app,1,Folder,Magician Launcher.app,1,0,0,,0.0,MB
048B58C0,Cell 15,E:\Magician Launcher.app\Contents,2,Folder,Contents,3,2,2,plist:1; noext:1,0.0,MB
048B58C0,Cell 15,E:\Magician Launcher.app\Contents\MacOS,3,Folder,MacOS,0,1,1,noext:1,15.6,MB
048B58C0,Cell 15,E:\Magician Launcher.app\Contents\Resources,3,Folder,Resources,0,10,10,png:4; icns:1; car:1; ico:1; svg:1; crt:1; ttf:1,1.08,MB
048B58C0,Cell 15,E:\Magician Launcher.app\Contents\_CodeSignature,3,Folder,_CodeSignature,0,1,1,noext:1,0.0,MB
048B58C0,Cell 15,E:\St Tamanny,1,Folder,St Tamanny,4,0,0,,0.0,MB
048B58C0,Cell 15,E:\St Tamanny\Card1,2,Folder,Card1,7,0,0,,0.0,MB
048B58C0,Cell 15,E:\St Tamanny\Card1\101PHASE,3,Folder,101PHASE,0,1591,1591,iiq:1590; bin:1,138.15,GB
048B58C0,Cell 15,E:\PepperidgeFarms-RichmondUTthermal,1,Folder,PepperidgeFarms-RichmondUTthermal,4,0,0,,0.0,MB
048B58C0,Cell 15,E:\PepperidgeFarms_Ortho,1,Folder,PepperidgeFarms_Ortho,1,0,0,,0.0,MB
048B58C0,Cell 15,E:\PepperidgeFarms_Ortho2,1,Folder,PepperidgeFarms_Ortho2,1,0,0,,0.0,MB
048B58C0,Cell 15,E:\PepperidgeFarms_AgisoftOrtho,1,Folder,PepperidgeFarms_AgisoftOrtho,1,2,2,psx:1; xml:1,0.01,MB
048B58C0,Cell 15,E:\PepperidgeFarms_ConverOrtho2,1,Folder,PepperidgeFarms_ConverOrtho2,2,4,4,psx:2; xml:2,0.01,MB
048B58C0,Cell 15,E:\OrlandoForidaWingtra,1,Folder,OrlandoForidaWingtra,4,0,0,,0.0,MB
7691C305,Cell 6,F:\,0,Folder,F:,0,0,0,,0.0,MB
F87160A4,Cell 18,F:\,0,File,Install Security for Mac.zip,,,,,7.6,MB
F87160A4,Cell 18,F:\,0,File,Install Security for Windows.exe,,,,,8.53,MB
F87160A4,Cell 18,F:\,0,Folder,F:,1,2,2,zip:1; exe:1,16.12,MB
F87160A4,Cell 18,F:\HammondAOI3,1,File,Project_2025-06-13_19-17-orthomosaic.tiff,,,,>=2GB,15.77,GB
F87160A4,Cell 18,F:\HammondAOI3,1,Folder,HammondAOI3,0,1,1,xml:1,0.01,MB
64E99896,X10 Pro A,E:\,0,File,ArcGIS_Pro_35_Deep_Learning_Libraries.zip,,,,,3.55,GB
64E99896,X10 Pro A,E:\,0,File,cuda_12.8.0_571.96_windows.exe,,,,,3.15,GB
64E99896,X10 Pro A,E:\,0,File,QGIS-OSGeo4W-3.40.5-1.msi,,,,,1.24,GB
64E99896,X10 Pro A,E:\,0,File,QSTest_Hail_TrainingSample_Dronedeploy2_DLmodel.dlpk,,,,,157.15,MB
64E99896,X10 Pro A,E:\,0,File,Shelby5.psx,,,,,0.0,MB
64E99896,X10 Pro A,E:\,0,File,WingtraHub-installer_v2.14.0.exe,,,,,43.83,MB
64E99896,X10 Pro A,E:\,0,File,ArcGIS_Pro_35_Deep_Learning_Libraries.zip,,,,>=2GB,3.55,GB
64E99896,X10 Pro A,E:\,0,File,cuda_12.8.0_571.96_windows.exe,,,,>=2GB,3.15,GB
64E99896,X10 Pro A,E:\,0,Folder,E:,3,4,4,msi:1; dlpk:1; psx:1; exe:1,1.44,GB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics,1,Folder,ArcGisOrthomosaics,16,0,0,,0.0,MB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\HammondWINGTRAHester,2,Folder,HammondWINGTRAHester,4,0,0,,0.0,MB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\HammondWINGTRAHester\HammondAOI1,3,File,Project_2025-06-13_14-01-orthomosaic.tiff,,,,>=2GB,19.32,GB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\HammondWINGTRAHester\HammondAOI1,3,Folder,HammondAOI1,0,1,1,xml:1,0.01,MB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\HammondWINGTRAHester\HammondAOI2,3,File,Project_2025-06-13_16-43-orthomosaic.tiff,,,,>=2GB,20.9,GB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\HammondWINGTRAHester\HammondAOI2,3,Folder,HammondAOI2,0,1,1,xml:1,0.01,MB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\HammondWINGTRAHester\HammondAOI3,3,File,Project_2025-06-13_19-17-orthomosaic.tiff,,,,>=2GB,15.77,GB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\HammondWINGTRAHester\HammondAOI3,3,Folder,HammondAOI3,0,1,1,xml:1,0.01,MB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\HammondWINGTRAHester\HammondAOI4,3,File,Project_2025-06-14_11-57-orthomosaic.tiff,,,,>=2GB,14.16,GB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\HammondWINGTRAHester\HammondAOI4,3,Folder,HammondAOI4,0,1,1,xml:1,0.01,MB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\QS_Dallas,2,Folder,QS_Dallas,4,0,0,,0.0,MB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\QS_Dallas\Dallas1,3,File,Dallas1.tif,,,,>=2GB,106.46,GB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\QS_Dallas\Dallas1,3,Folder,Dallas1,0,1,1,xml:1,0.01,MB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\QS_Dallas\Dallas2,3,File,Dallas2_Ortho.tif,,,,>=2GB,116.72,GB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\QS_Dallas\Dallas2,3,Folder,Dallas2,0,1,1,xml:1,0.01,MB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\QS_Dallas\Dallas7_Ortho,3,File,Project_2025-06-06_12-36-orthomosaic.tiff,,,,>=2GB,62.65,GB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\QS_Dallas\Dallas7_Ortho,3,Folder,Dallas7_Ortho,0,2,2,xml:1; pdf:1,1.88,MB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\QS_Dallas\DallasNA_Ortho,3,File,Project_2025-06-05_13-40-orthomosaic.tiff,,,,>=2GB,68.52,GB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\QS_Dallas\DallasNA_Ortho,3,Folder,DallasNA_Ortho,0,2,2,xml:1; pdf:1,1.92,MB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\SaltLakeCity_Utah,2,Folder,SaltLakeCity_Utah,6,0,0,,0.0,MB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\SaltLakeCity_Utah\ME3CottonwoodHeightsSaltLikeCity_Utah,3,File,CottonwoodHeights_ortho_FriJul25141125661642.tif,,,,>=2GB,12.82,GB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\SaltLakeCity_Utah\ME3CottonwoodHeightsSaltLikeCity_Utah,3,Folder,ME3CottonwoodHeightsSaltLikeCity_Utah,0,3,3,kml:1; tfw:1; xml:1,0.01,MB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\SaltLakeCity_Utah\WoodstockMeadowsPark,3,File,WoodstockMeadowsPark_ortho_MonJul28152047324096.tif,,,,>=2GB,8.28,GB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\SaltLakeCity_Utah\WoodstockMeadowsPark,3,File,WoodstockMeadowsPark_ortho_MonJul28152047324096.tif.ovr,,,,>=2GB,4.88,GB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\SaltLakeCity_Utah\WoodstockMeadowsPark,3,Folder,WoodstockMeadowsPark,0,3,3,kml:1; tfw:1; xml:1,0.01,MB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\SaltLakeCity_Utah\FarleyAcresUtah,3,File,FarleyAcresUtah_ortho_MonJul28152157328357.tif,,,,>=2GB,11.55,GB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\SaltLakeCity_Utah\FarleyAcresUtah,3,Folder,FarleyAcresUtah,0,3,3,kml:1; tfw:1; xml:1,0.01,MB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\SaltLakeCity_Utah\ME3SandySaltLakeCity_Utah,3,File,Sandy_ortho_FriJul25141420532618.tif,,,,>=2GB,7.82,GB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\SaltLakeCity_Utah\ME3SandySaltLakeCity_Utah,3,File,Sandy_ortho_FriJul25141420532618.tif.ovr,,,,>=2GB,4.64,GB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\SaltLakeCity_Utah\ME3SandySaltLakeCity_Utah,3,Folder,ME3SandySaltLakeCity_Utah,0,3,3,kml:1; tfw:1; xml:1,0.01,MB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\SaltLakeCity_Utah\BellCanyon_Ortho,3,File,Project_2025-07-29_14-59-orthomosaic.tiff,,,,>=2GB,11.94,GB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\SaltLakeCity_Utah\BellCanyon_Ortho,3,Folder,BellCanyon_Ortho,0,1,1,pdf:1,1.79,MB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\SaltLakeCity_Utah\ME3CottonwoodHeightsSaltLakeCity_Utah,3,File,Project_2025-07-29_13-42-orthomosaic.tiff,,,,>=2GB,4.59,GB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\SaltLakeCity_Utah\ME3CottonwoodHeightsSaltLakeCity_Utah,3,Folder,ME3CottonwoodHeightsSaltLakeCity_Utah,0,2,2,xml:1; pdf:1,2.12,MB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\QS_ShelbyAlabama,2,Folder,QS_ShelbyAlabama,6,0,0,,0.0,MB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\QS_ShelbyAlabama\QS_Shelby1Alabama,3,File,Shelby1.tif,,,,>=2GB,199.21,GB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\QS_ShelbyAlabama\QS_Shelby1Alabama,3,Folder,QS_Shelby1Alabama,0,1,1,xml:1,0.01,MB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\QS_ShelbyAlabama\QS_Shelby2Alabama,3,File,Shlby2.tif,,,,>=2GB,81.44,GB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\QS_ShelbyAlabama\QS_Shelby2Alabama,3,Folder,QS_Shelby2Alabama,0,1,1,xml:1,0.01,MB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\QS_ShelbyAlabama\QS_Shelby5Alabama,3,File,Shelby5.tif,,,,>=2GB,52.64,GB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\QS_ShelbyAlabama\QS_Shelby5Alabama,3,Folder,QS_Shelby5Alabama,0,1,1,xml:1,0.01,MB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\QS_ShelbyAlabama\QS_Shelby6Alabama,3,File,Shelby6.tif,,,,>=2GB,53.0,GB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\QS_ShelbyAlabama\QS_Shelby6Alabama,3,Folder,QS_Shelby6Alabama,0,1,1,xml:1,0.01,MB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\QS_ShelbyAlabama\QS_Shelby7Alabama,3,File,Shleby7Ortho-tiff.tif,,,,>=2GB,66.53,GB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\QS_ShelbyAlabama\QS_Shelby7Alabama,3,Folder,QS_Shelby7Alabama,0,1,1,xml:1,0.01,MB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\QS_ShelbyAlabama\QS_Shelby9Alabama,3,File,Shelby9_Ortho.tif,,,,>=2GB,144.94,GB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\QS_ShelbyAlabama\QS_Shelby9Alabama,3,Folder,QS_Shelby9Alabama,0,1,1,xml:1,0.01,MB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\WINGTRA_Lebanon_OH,2,Folder,WINGTRA_Lebanon_OH,9,0,0,,0.0,MB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\WINGTRA_Lebanon_OH\LebanonOHAOI10_Ortho,3,File,Project_2025-06-26_16-34-orthomosaic.tiff,,,,>=2GB,17.78,GB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\WINGTRA_Lebanon_OH\LebanonOHAOI10_Ortho,3,Folder,LebanonOHAOI10_Ortho,0,1,1,xml:1,0.01,MB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\WINGTRA_Lebanon_OH\LebanonOHAOI1_Ortho,3,File,LebanonOHAOI1_ortho_WedJun25172333322042.tif,,,,>=2GB,14.07,GB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\WINGTRA_Lebanon_OH\LebanonOHAOI1_Ortho,3,Folder,LebanonOHAOI1_Ortho,0,3,3,kml:1; tfw:1; xml:1,0.01,MB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\WINGTRA_Lebanon_OH\LebanonOHAOI2_Ortho,3,File,lebanonOHAOI2_ortho_WedJun25162336666999.tif,,,,>=2GB,10.91,GB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\WINGTRA_Lebanon_OH\LebanonOHAOI2_Ortho,3,Folder,LebanonOHAOI2_Ortho,0,3,3,kml:1; tfw:1; xml:1,0.01,MB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\WINGTRA_Lebanon_OH\LebanonOHAOI3_Ortho,3,File,Project_2025-06-25_12-23-orthomosaic.tiff,,,,>=2GB,7.69,GB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\WINGTRA_Lebanon_OH\LebanonOHAOI3_Ortho,3,Folder,LebanonOHAOI3_Ortho,0,1,1,xml:1,0.01,MB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\WINGTRA_Lebanon_OH\LebanonOHAOI4_Ortho,3,File,Project_2025-06-25_14-51-orthomosaic.tiff,,,,>=2GB,25.95,GB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\WINGTRA_Lebanon_OH\LebanonOHAOI4_Ortho,3,Folder,LebanonOHAOI4_Ortho,0,1,1,xml:1,0.01,MB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\WINGTRA_Lebanon_OH\LebanonOHAOI5_Ortho,3,File,Project_2025-06-25_19-56-orthomosaic.tiff,,,,>=2GB,9.23,GB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\WINGTRA_Lebanon_OH\LebanonOHAOI5_Ortho,3,Folder,LebanonOHAOI5_Ortho,0,1,1,xml:1,0.01,MB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\WINGTRA_Lebanon_OH\LebanonOHAOI7_Ortho,3,File,Project_2025-06-25_23-24-orthomosaic.tiff,,,,>=2GB,9.43,GB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\WINGTRA_Lebanon_OH\LebanonOHAOI7_Ortho,3,Folder,LebanonOHAOI7_Ortho,0,1,1,xml:1,0.01,MB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\WINGTRA_Lebanon_OH\LebanonOHAOI8_Ortho,3,File,Project_2025-06-26_10-13-orthomosaic.tiff,,,,>=2GB,15.41,GB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\WINGTRA_Lebanon_OH\LebanonOHAOI8_Ortho,3,Folder,LebanonOHAOI8_Ortho,0,1,1,xml:1,0.01,MB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\WINGTRA_Lebanon_OH\LebanonOHAOI9_Ortho,3,File,Project_2025-06-26_14-08-orthomosaic.tiff,,,,>=2GB,21.83,GB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\WINGTRA_Lebanon_OH\LebanonOHAOI9_Ortho,3,Folder,LebanonOHAOI9_Ortho,0,1,1,xml:1,0.01,MB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\WINGTRA_Orlando_Florida,2,Folder,WINGTRA_Orlando_Florida,5,0,0,,0.0,MB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\WINGTRA_Orlando_Florida\WINGTRA_Orlando_Florida1,3,File,Project_2025-09-09_14-21-orthomosaic.tiff,,,,>=2GB,25.48,GB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\WINGTRA_Orlando_Florida\WINGTRA_Orlando_Florida1,3,Folder,WINGTRA_Orlando_Florida1,0,1,1,xml:1,0.01,MB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\WINGTRA_Orlando_Florida\WINGTRA_Orlando_Florida2,3,File,Project_2025-09-09_17-13-orthomosaic.tiff,,,,>=2GB,14.07,GB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\WINGTRA_Orlando_Florida\WINGTRA_Orlando_Florida2,3,Folder,WINGTRA_Orlando_Florida2,0,1,1,xml:1,0.01,MB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\WINGTRA_Orlando_Florida\WINGTRA_Orlando_Florida2West,3,File,Project_2025-09-15_12-30-orthomosaic.tiff,,,,>=2GB,12.47,GB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\WINGTRA_Orlando_Florida\WINGTRA_Orlando_Florida2West,3,Folder,WINGTRA_Orlando_Florida2West,0,1,1,xml:1,0.01,MB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\WINGTRA_Orlando_Florida\WINGTRA_Orlando_Florida3,3,File,Project_2025-09-12_10-16-orthomosaic.tiff,,,,>=2GB,23.61,GB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\WINGTRA_Orlando_Florida\WINGTRA_Orlando_Florida3,3,Folder,WINGTRA_Orlando_Florida3,0,1,1,xml:1,0.01,MB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\WINGTRA_Orlando_Florida\WINGTRA_Orlando_Florida4,3,File,Project_2025-09-12_12-15-orthomosaic.tiff,,,,>=2GB,29.13,GB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\WINGTRA_Orlando_Florida\WINGTRA_Orlando_Florida4,3,Folder,WINGTRA_Orlando_Florida4,0,1,1,xml:1,0.01,MB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\WINGTRA_Fruitland_Florida,2,Folder,WINGTRA_Fruitland_Florida,3,0,0,,0.0,MB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\WINGTRA_Fruitland_Florida\WINGTRA_Fruitland_Florida1,3,File,Project_2025-09-15_14-18-orthomosaic_2.tiff,,,,>=2GB,33.42,GB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\WINGTRA_Fruitland_Florida\WINGTRA_Fruitland_Florida1,3,Folder,WINGTRA_Fruitland_Florida1,0,1,1,xml:1,0.01,MB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\WINGTRA_Fruitland_Florida\WINGTRA_Fruitland_Florida2,3,Folder,WINGTRA_Fruitland_Florida2,0,0,0,,0.0,MB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\WINGTRA_Fruitland_Florida\WINGTRA_Fruitland_Florida3,3,File,Project_2025-09-16_14-49-orthomosaic.tiff,,,,>=2GB,34.9,GB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\WINGTRA_Fruitland_Florida\WINGTRA_Fruitland_Florida3,3,Folder,WINGTRA_Fruitland_Florida3,0,1,1,xml:1,0.01,MB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\WINGTRA_Etna_Ohio,2,Folder,WINGTRA_Etna_Ohio,2,0,0,,0.0,MB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\WINGTRA_Etna_Ohio\WINGTRA_Etna_Ohio1,3,File,Project_2025-09-09_08-59-orthomosaic.tiff,,,,>=2GB,24.34,GB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\WINGTRA_Etna_Ohio\WINGTRA_Etna_Ohio1,3,Folder,WINGTRA_Etna_Ohio1,0,1,1,xml:1,0.01,MB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\WINGTRA_Etna_Ohio\WINGTRA_Etna_Ohio2,3,File,Project_2025-09-10_09-52-orthomosaic.tiff,,,,>=2GB,19.8,GB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\WINGTRA_Etna_Ohio\WINGTRA_Etna_Ohio2,3,Folder,WINGTRA_Etna_Ohio2,0,1,1,xml:1,0.01,MB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\ME3_BatonRouge_Louisiana,2,Folder,ME3_BatonRouge_Louisiana,8,0,0,,0.0,MB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\ME3_BatonRouge_Louisiana\ME3_BatonRouge_Louisiana1,3,File,Project_2025-10-03_15-01-orthomosaic.tiff,,,,>=2GB,4.16,GB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\ME3_BatonRouge_Louisiana\ME3_BatonRouge_Louisiana1,3,Folder,ME3_BatonRouge_Louisiana1,0,1,1,xml:1,0.01,MB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\ME3_BatonRouge_Louisiana\ME3_BatonRouge_Louisiana2,3,File,Project_2025-10-02_10-50-orthomosaic.tiff,,,,>=2GB,7.14,GB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\ME3_BatonRouge_Louisiana\ME3_BatonRouge_Louisiana2,3,Folder,ME3_BatonRouge_Louisiana2,0,1,1,xml:1,0.01,MB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\ME3_BatonRouge_Louisiana\ME3_BatonRouge_Louisiana3,3,File,Project_2025-10-02_12-05-orthomosaic.tiff,,,,>=2GB,3.37,GB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\ME3_BatonRouge_Louisiana\ME3_BatonRouge_Louisiana3,3,Folder,ME3_BatonRouge_Louisiana3,0,1,1,xml:1,0.01,MB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\ME3_BatonRouge_Louisiana\ME3_BatonRouge_Louisiana4,3,File,Project_2025-10-03_16-12-orthomosaic.tiff,,,,>=2GB,5.3,GB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\ME3_BatonRouge_Louisiana\ME3_BatonRouge_Louisiana4,3,Folder,ME3_BatonRouge_Louisiana4,0,1,1,xml:1,0.01,MB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\ME3_BatonRouge_Louisiana\ME3_BatonRouge_Louisiana5,3,File,Project_2025-10-03_09-58-orthomosaic.tiff,,,,>=2GB,6.94,GB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\ME3_BatonRouge_Louisiana\ME3_BatonRouge_Louisiana5,3,Folder,ME3_BatonRouge_Louisiana5,0,1,1,xml:1,0.01,MB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\ME3_BatonRouge_Louisiana\ME3_BatonRouge_Louisiana6,3,File,Project_2025-10-03_17-19-orthomosaic.tiff,,,,>=2GB,4.15,GB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\ME3_BatonRouge_Louisiana\ME3_BatonRouge_Louisiana6,3,Folder,ME3_BatonRouge_Louisiana6,0,1,1,xml:1,0.01,MB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\ME3_BatonRouge_Louisiana\ME3_BatonRouge_Louisiana7,3,File,Project_2025-10-03_18-16-orthomosaic.tiff,,,,>=2GB,3.06,GB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\ME3_BatonRouge_Louisiana\ME3_BatonRouge_Louisiana7,3,Folder,ME3_BatonRouge_Louisiana7,0,1,1,xml:1,0.01,MB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\ME3_BatonRouge_Louisiana\ME3_BatonRouge_Louisiana8,3,File,Project_2025-10-02_14-22-orthomosaic.tiff,,,,>=2GB,9.84,GB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\ME3_BatonRouge_Louisiana\ME3_BatonRouge_Louisiana8,3,Folder,ME3_BatonRouge_Louisiana8,0,1,1,xml:1,0.01,MB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\WINGTRA_Xenia_Ohio,2,Folder,WINGTRA_Xenia_Ohio,6,0,0,,0.0,MB
64E99896,X10 Pro A,E:\ArcGisOrthomosaics\WINGTRA_Xenia_Ohio\WINGTRA_Xenia_Ohio1,3,File,Project_2025-09-03_15-33-orthomosaic.tiff,,,,>=2GB,23.6,GB
